Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Philippines,PHL,2018,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.183688122349183
Philippines,PHL,2017,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.130523087003029
Philippines,PHL,2016,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.114863742137228
Philippines,PHL,2015,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.118811167070858
Philippines,PHL,2014,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.192911842071795
Philippines,PHL,2013,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.170690542906977
Philippines,PHL,2012,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.226905661742296
Philippines,PHL,2011,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.347773731347778
Philippines,PHL,2010,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.29022023809553
Philippines,PHL,2009,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.244695210866328
Philippines,PHL,2008,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.345808155763203
Philippines,PHL,2007,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.244691605708911
Philippines,PHL,2006,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.217661102906555
Philippines,PHL,2005,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.27930635417837
Philippines,PHL,2004,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.202011338936717
Philippines,PHL,2003,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.159741068891061
Philippines,PHL,2002,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0974249198046419
Philippines,PHL,2001,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.012891026632349
Philippines,PHL,2000,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00577256090578814
Philippines,PHL,1999,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00183273676018698
Philippines,PHL,1998,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0039383577425377
Philippines,PHL,1997,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00182293933247465
Philippines,PHL,1996,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00336426198532893
Philippines,PHL,1995,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00819484546468662
Philippines,PHL,1994,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00584839386294954
Philippines,PHL,1993,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0331876349811411
Philippines,PHL,1992,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0621283580895253
Philippines,PHL,1991,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0252025621706677
Philippines,PHL,1990,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0722071338903053
Philippines,PHL,1989,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0639191063455695
Philippines,PHL,1988,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0542134017866
Philippines,PHL,1987,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0649854014407802
Philippines,PHL,1986,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0985236571230039
Philippines,PHL,1985,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.171093912793206
Philippines,PHL,1984,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.234066251165918
Philippines,PHL,1983,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.257465946641472
Philippines,PHL,1982,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.158070538196564
Philippines,PHL,1981,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.112444829893629
Philippines,PHL,1980,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.279338759557326
Philippines,PHL,1979,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.67266595425402
Philippines,PHL,1978,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00643247632675891
Philippines,PHL,1977,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0101417135878668
Philippines,PHL,1976,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00486533921651369
Philippines,PHL,1975,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00477406388059726
Philippines,PHL,1974,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.000758929181352769
Philippines,PHL,1973,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.000137120023585383
Philippines,PHL,1972,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,9.38773989335174e-05
Philippines,PHL,1971,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,8.05495820864224e-05
Philippines,PHL,2021,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.31061280291685
Philippines,PHL,2020,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.391288312184535
Philippines,PHL,2019,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.393412240848902
Philippines,PHL,2018,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.43546492934833
Philippines,PHL,2017,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.371446842256216
Philippines,PHL,2016,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.230760883735079
Philippines,PHL,2015,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.320637387853632
Philippines,PHL,2014,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.782796121453412
Philippines,PHL,2013,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.477697697051133
Philippines,PHL,2012,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.731214531983684
Philippines,PHL,2011,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.69885865463532
Philippines,PHL,2010,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.16108238394829
Philippines,PHL,2009,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.49570207503038
Philippines,PHL,2008,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.698982424690358
Philippines,PHL,2007,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.98469599435626
Philippines,PHL,2006,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.753462334378957
Philippines,PHL,2005,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.353035114216691
Philippines,PHL,2004,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.268014904690362
Philippines,PHL,2003,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.183374600069626
Philippines,PHL,2002,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.125753551210686
Philippines,PHL,2001,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.0247600720745822
Philippines,PHL,2000,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.117730693980633
Philippines,PHL,1999,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.0539781978410157
Philippines,PHL,1998,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.0664247003654557
Philippines,PHL,1997,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.145954472943352
Philippines,PHL,1996,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.0505208238445208
Philippines,PHL,1995,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.147369194531569
Philippines,PHL,1994,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.0612393877679385
Philippines,PHL,1993,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.0459660829482097
Philippines,PHL,1992,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.123176938338341
Philippines,PHL,1991,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.173170037526614
Philippines,PHL,1990,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.462177977602486
Philippines,PHL,1989,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.645288160053538
Philippines,PHL,1988,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.767550990011915
Philippines,PHL,1987,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.521281692605214
Philippines,PHL,1986,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.463355024988396
Philippines,PHL,1985,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.590004440396427
Philippines,PHL,1984,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.564636327297195
Philippines,PHL,1983,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.679304878156092
Philippines,PHL,1982,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.493752144049372
Philippines,PHL,1981,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.644514405121683
Philippines,PHL,1980,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.11723928119751
Philippines,PHL,1979,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.42210477670807
Philippines,PHL,1978,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.466469803261572
Philippines,PHL,1977,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.69752035019383
Philippines,PHL,1976,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.62466171303046
Philippines,PHL,1975,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.557726058509506
Philippines,PHL,1974,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.0246604017444
Philippines,PHL,1973,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.15468187245189
Philippines,PHL,1972,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.733550042189081
Philippines,PHL,1971,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.774829346255935
Philippines,PHL,2021,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.52347720385639
Philippines,PHL,2020,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.400797063250695
Philippines,PHL,2019,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.374179664439701
Philippines,PHL,2018,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.452207033546381
Philippines,PHL,2017,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.457178741840246
Philippines,PHL,2016,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.224446464168332
Philippines,PHL,2015,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.30730053305969
Philippines,PHL,2014,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.854640449541731
Philippines,PHL,2013,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.631186326114884
Philippines,PHL,2012,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.889194032734756
Philippines,PHL,2011,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.94230442251442
Philippines,PHL,2010,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.32760197579069
Philippines,PHL,2009,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.39337885443272
Philippines,PHL,2008,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.552207672190515
Philippines,PHL,2007,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,2.18636744030673
Philippines,PHL,2006,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.793818324821909
Philippines,PHL,2005,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.13660780288644
Philippines,PHL,2004,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.146691413304411
Philippines,PHL,2003,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0535752382514208
Philippines,PHL,2002,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0450919244076249
Philippines,PHL,2001,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0232209891886189
Philippines,PHL,2000,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.179542055129519
Philippines,PHL,1999,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0854548767009833
Philippines,PHL,1998,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0971685888359667
Philippines,PHL,1997,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.217802377015108
Philippines,PHL,1996,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0762164333204843
Philippines,PHL,1995,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.240408563701015
Philippines,PHL,1994,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.10701795823375
Philippines,PHL,1993,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0274210501817629
Philippines,PHL,1992,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.131424773194667
Philippines,PHL,1991,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.342084058169227
Philippines,PHL,1990,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.0259938422262
Philippines,PHL,1989,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.42113501918396
Philippines,PHL,1988,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.70309356268495
Philippines,PHL,1987,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.26659983397729
Philippines,PHL,1986,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.05033971758682
Philippines,PHL,1985,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.09286333532786
Philippines,PHL,1984,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.944821835839025
Philippines,PHL,1983,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.25087907222635
Philippines,PHL,1982,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.992192189115649
Philippines,PHL,1981,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.46462942635407
Philippines,PHL,1980,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,2.26813123384693
Philippines,PHL,1979,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.81279104284162
Philippines,PHL,1978,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.09807416428963
Philippines,PHL,1977,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.46929109854824
Philippines,PHL,1976,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.4301534202044
Philippines,PHL,1975,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.36588078874579
Philippines,PHL,1974,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,2.66169535209078
Philippines,PHL,1973,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,2.93988559892996
Philippines,PHL,1972,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.85149879166867
Philippines,PHL,1971,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.97400774849509
Philippines,PHL,1970,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,2.50851161957198
Philippines,PHL,2021,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.156099110143511
Philippines,PHL,2020,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.115070223869134
Philippines,PHL,2019,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.153193275613716
Philippines,PHL,2018,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.166364708759932
Philippines,PHL,2017,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.105639145946104
Philippines,PHL,2016,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.10602405844169
Philippines,PHL,2015,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.13169808513133
Philippines,PHL,2014,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.131768950998499
Philippines,PHL,2013,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0990805691189983
Philippines,PHL,2012,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.119117794440186
Philippines,PHL,2011,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.144806874906116
Philippines,PHL,2010,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.135702232896107
Philippines,PHL,2009,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.154336054863015
Philippines,PHL,2008,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.154156135874608
Philippines,PHL,2007,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.154454254234892
Philippines,PHL,2006,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.164000003440187
Philippines,PHL,2005,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.234305446036162
Philippines,PHL,2004,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.198664386952604
Philippines,PHL,2003,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.203637427054306
Philippines,PHL,2002,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.109402120912428
Philippines,PHL,2001,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0107019940170264
Philippines,PHL,2000,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000840741103020849
Philippines,PHL,1999,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000355184812512003
Philippines,PHL,1998,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000482582077103747
Philippines,PHL,1997,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000310929319328116
Philippines,PHL,1996,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000489693392506525
Philippines,PHL,1995,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0002779402958468
Philippines,PHL,1994,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000319990550549376
Philippines,PHL,1993,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1992,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1991,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1990,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1989,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1988,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1987,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1986,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1985,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1984,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1983,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1982,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1981,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1980,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1979,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1978,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1977,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1976,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1975,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1974,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1973,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1972,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,1971,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Philippines,PHL,2021,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0341868982411901
Philippines,PHL,2020,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0120548345049257
Philippines,PHL,2019,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0343292239111028
Philippines,PHL,2018,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0571201423493892
Philippines,PHL,2017,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0417218027567957
Philippines,PHL,2016,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0331707917845771
Philippines,PHL,2015,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0435510310012169
Philippines,PHL,2014,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.135190051391655
Philippines,PHL,2013,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.131161173186058
Philippines,PHL,2012,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.158243887624787
Philippines,PHL,2011,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.225427511195249
Philippines,PHL,2010,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.174056441360051
Philippines,PHL,2009,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.157110268663192
Philippines,PHL,2008,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.237100244347381
Philippines,PHL,2007,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.175523561601761
Philippines,PHL,2006,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.189561366939243
Philippines,PHL,2005,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.208173196873912
Philippines,PHL,2004,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.120921357203037
Philippines,PHL,2003,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0995952840686412
Philippines,PHL,2002,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0953215148068828
Philippines,PHL,2001,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0144915389746712
Philippines,PHL,2000,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0104038241654931
Philippines,PHL,1999,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.00374795547372416
Philippines,PHL,1998,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.002146031953046
Philippines,PHL,1997,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.00370343988624245
Philippines,PHL,1996,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.00479879248717541
Philippines,PHL,1995,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0122620602147757
Philippines,PHL,1994,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0229908401686568
Philippines,PHL,1993,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0634476756612458
Philippines,PHL,1992,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0655855357701965
Philippines,PHL,1991,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0236527180965635
Philippines,PHL,1990,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0673842755889314
Philippines,PHL,1989,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.056637308911101
Philippines,PHL,1988,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0486124862888635
Philippines,PHL,1987,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0683466246918075
Philippines,PHL,1986,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0831561089283709
Philippines,PHL,1985,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.145385262325631
Philippines,PHL,1984,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.2120950352319
Philippines,PHL,1983,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.251796754055236
Philippines,PHL,1982,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.141007790266949
Philippines,PHL,1981,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.114392800953084
Philippines,PHL,1980,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.298025563754551
Philippines,PHL,1979,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.687768091805142
Philippines,PHL,1978,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Philippines,PHL,1977,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Philippines,PHL,1976,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Philippines,PHL,1975,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Philippines,PHL,1974,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Philippines,PHL,1973,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Philippines,PHL,1972,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Philippines,PHL,1971,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Philippines,PHL,2021,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.97263339590791
Philippines,PHL,2020,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.764112790267085
Philippines,PHL,2019,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.78530018741462
